Date;Total Mails;Total Detected;Hidden Partial;Hidden Full;1and1;AOL;AdobeMarketingCloud;Amazon;AppRiver;Apple;CenturyLink;Cisco;Comcast;Epsilon;ExperianMarketingServices;Fujitsu;GoDaddy;Google;MAXMailProtection;McAfee;Microsoft;Mimecast;NTT Communications;OVH;Oracle;Proofpoint;Rackspace;Salesforce;SoftLayer;Strato;Symantec;TrendMicro;VMware;Virtustream;Yahoo
2003-01;8278;2023;522;495;3;5;;;;;5;;;;;;;1;;;19;;;;484;;;;;;;;;;5
2003-02;8998;1853;731;694;1;6;;;;;2;;;;;;;;;;24;;;;691;;;;;;1;;;;6
2003-03;14032;1942;822;808;3;26;1;;;30;;;;;;;;;;1;19;;;;713;;;;;2;1;;;;26
2003-04;11005;2669;1420;1349;;14;5;1;;21;2;;;;;14;;5;;;44;;1;;1304;;;;;1;4;;;;15
2003-05;9492;1591;564;551;1;14;4;;;;4;;;;;4;;1;;;19;;;;488;;;;;;;;;;32
2003-06;10235;1783;451;444;;15;1;;;;2;;;;;2;2;1;;;23;;;;376;;;;;;1;;;;30
2003-07;10072;1878;441;422;6;9;1;1;;;5;;28;;;3;1;1;;;15;;1;;356;;;;;1;5;;;;13
2003-08;7686;2116;830;810;4;18;;;;;3;;19;;;;3;2;;;14;;;1;752;;;;;6;4;;;;7
2003-09;7678;1368;193;177;2;4;;;;;1;;28;;;;;1;;;26;;;;112;;2;;;3;1;;;;13
2003-10;9386;1707;275;267;2;9;;;;;17;;42;;;;;;;;12;;;;140;;7;;;2;2;;;2;42
2003-11;9221;1419;267;260;1;13;1;;;;6;;60;;;;;;;;4;;4;;113;;3;;;5;4;;;1;52
2003-12;6526;924;169;162;1;7;1;;;;;;86;;;;;1;;;8;;;1;30;;;;;6;8;;;2;22
2004-01;5217;332;132;130;;6;;2;;;;;44;;;1;;;;;4;;;;19;;;;;;1;;;;55
2004-02;8449;1228;251;251;54;3;1;2;;;3;;61;;;4;;1;;;9;;1;2;29;;;;;15;1;;;14;51
2004-03;9685;1682;408;405;75;4;5;6;;;;;83;;;4;3;;;;20;;2;;110;;;;;9;;;;9;78
2004-04;7661;1446;292;292;30;5;9;1;;;;;79;;;;4;4;;;20;;1;;44;;1;;;5;;;;;91
2004-05;7635;1188;229;229;24;3;8;5;;;;;36;;;2;3;;;;14;;2;;59;;;;;5;2;;;;67
2004-06;6303;960;247;247;6;10;5;5;;;1;1;29;;;;3;;;;65;;1;;80;;2;;;;1;;;;44
2004-07;8801;1645;520;499;5;36;16;3;;;2;;118;;;;4;9;;;71;;3;1;64;;149;;;;4;;;;45
2004-08;8104;1168;450;423;12;20;20;5;;2;5;;84;;;3;1;22;;;112;;5;;36;;88;2;;2;3;;;;52
2004-09;8757;1005;414;382;4;11;14;5;;2;8;3;48;;;1;2;21;;1;164;;4;;15;;66;;;2;10;;;;57
2004-10;10063;957;358;345;11;24;16;11;;1;3;1;102;;;3;5;28;;;62;;4;;43;;16;;;7;6;;;;43
2004-11;9740;886;331;329;1;9;7;4;;;;1;125;;;;1;10;;;55;;1;;24;;7;;;10;6;;;1;78
2004-12;7447;668;287;287;6;6;6;7;;2;6;;82;;;2;3;9;;;46;;4;;1;;4;;;;3;;;;108
2005-01;8198;832;277;274;24;14;;6;;3;3;;96;;;1;3;11;;;28;;;2;11;;37;;;2;10;;;4;27
2005-02;13002;951;395;392;34;31;2;20;;2;2;;116;;;14;4;28;;;76;;2;2;28;;3;1;;5;8;;;1;42
2005-03;14359;786;307;305;12;38;2;23;11;3;2;;40;;;9;7;13;;;31;;2;1;15;;1;1;;2;4;;;;102
2005-04;10182;620;219;219;13;26;3;9;;2;2;;58;;;14;4;6;;2;13;;3;2;14;;;;;2;4;;;;54
2005-05;8457;933;228;228;6;14;4;6;;1;2;1;102;;;23;1;14;;;25;;;;7;;1;;;8;8;;;;14
2005-06;9328;596;212;210;17;21;8;5;;;;3;41;;;6;;14;;;41;;;;7;;;;;3;25;;;;32
2005-07;10173;781;192;191;3;23;2;1;;;2;;62;;;1;2;7;;;13;;;;16;;;;;5;26;;1;1;29
2005-08;9495;950;255;251;27;19;13;;;2;4;;79;;;;3;17;;;23;;;1;5;;;;;9;42;;;3;24
2005-09;8125;640;202;201;39;5;;1;;1;2;2;60;;;4;1;17;;;17;;;;10;;;;;3;15;;;2;23
2005-10;11024;1098;298;297;32;3;9;;;2;3;;87;;;4;4;28;;1;22;;;;9;;1;;;7;53;;;;43
2005-11;9906;919;459;458;37;;1;;1;7;8;;61;;;1;4;20;;;216;;;;14;;5;;;4;38;;;;47
2005-12;8339;989;585;570;31;3;1;;;15;18;;62;;;3;1;81;;;300;;;1;8;;4;;;9;18;;;;43
2006-01;11131;1507;914;908;47;11;1;1;1;2;16;;128;;;2;7;109;;;488;;;4;6;;6;;;2;46;;;;54
2006-02;9559;1180;651;648;20;10;2;1;;1;16;;70;;;2;10;99;;;301;;1;4;20;;1;;;1;50;;;;67
2006-03;10610;1058;374;374;33;3;11;;;1;3;;85;;;1;11;41;;;55;;;5;41;;9;;;11;67;;;;8
2006-04;7432;852;301;301;16;15;1;;;2;4;;52;;;;3;19;;;84;;;11;14;;9;;;9;59;;;;4
2006-05;7549;919;246;246;33;3;;;;2;5;;30;;;;2;21;;12;32;;1;14;7;;12;;;1;44;;;4;27
2006-06;10302;1196;358;358;59;12;2;;1;1;5;;48;;;2;2;42;;1;51;;13;1;8;;12;;;9;47;;;5;45
2006-07;9772;1047;390;383;35;14;;;;2;4;;31;;;3;6;43;;;61;;11;1;19;;11;;;20;117;;;;13
2006-08;8850;935;327;312;30;11;1;;;2;13;;30;;;2;;38;;;90;;18;3;22;;2;;;14;45;;;;7
2006-09;8484;997;284;278;26;13;;;1;;12;;16;;;;4;61;;;82;;;6;3;;7;;;17;31;;;;6
2006-10;11462;1183;542;531;99;6;1;;1;2;12;;28;;;3;11;119;;4;34;;1;14;3;;11;;;8;144;;;;44
2006-11;13886;1387;566;547;67;16;;;8;7;23;;24;;;2;22;92;;7;59;;;8;4;;17;;;16;179;;;;23
2006-12;12130;1301;547;546;23;22;3;3;3;5;14;;28;;2;6;92;95;;7;23;;5;3;1;;10;;;23;138;;;2;47
2007-01;12838;1374;603;595;19;14;5;3;6;1;32;;38;;;10;68;114;;5;46;;2;3;3;;6;1;;32;179;;;;27
2007-02;12811;1128;493;484;28;14;1;3;;1;21;1;30;;1;13;49;105;;4;58;;5;5;4;;7;1;;11;117;;;;17
2007-03;16125;1922;862;820;54;11;3;3;2;3;18;;16;;;8;85;249;;6;46;;6;4;11;;41;;;18;253;;;;28
2007-04;12487;1404;590;560;50;13;2;9;3;1;25;;21;;;4;58;159;;1;31;;5;15;3;;27;;;16;109;;;1;42
2007-05;10300;1098;460;451;45;7;4;5;2;3;16;;11;;;6;5;92;;5;18;;2;8;2;;17;1;;16;110;;;1;89
2007-06;13131;1524;707;690;61;27;8;14;2;6;40;;4;;;6;104;116;;3;53;;3;10;5;;26;1;;4;112;;;;108
2007-07;15282;1854;976;937;59;20;1;20;4;9;40;;15;;;3;290;194;1;6;43;;1;10;4;;23;;;7;84;;;1;146
2007-08;11555;1201;571;561;64;15;2;5;2;2;7;1;6;;1;4;62;114;;5;34;;6;2;6;;15;;;9;99;;;;112
2007-09;15985;1443;765;750;97;38;2;11;4;3;21;;13;;;10;100;128;;2;14;;12;13;15;;8;;;4;153;;;1;119
2007-10;18582;1427;702;685;75;37;;10;6;;27;;16;;1;13;63;137;1;16;33;;15;14;13;;10;5;;7;110;1;;;93
2007-11;20630;1609;722;691;41;22;2;6;1;12;69;;1;;2;8;45;190;;12;29;;22;10;13;;12;1;;9;145;;;;73
2007-12;16531;1573;834;808;66;18;;2;10;6;36;;;;;4;90;265;5;14;44;;5;17;16;2;20;;;7;114;;;;95
2008-01;14981;1616;911;900;72;21;4;12;11;3;11;;;;;12;215;182;3;11;69;;11;9;10;1;40;1;;9;52;;;;161
2008-02;11932;1554;742;721;49;10;1;5;11;5;43;;;;;2;64;204;;31;62;;1;17;7;;36;;;1;85;;;;119
2008-03;8952;1540;704;683;73;2;;1;3;14;11;;;;;;9;249;;13;46;;;27;9;;20;;;4;152;;;;74
2008-04;7075;1046;530;524;27;1;;;1;5;11;;;;;;7;176;;2;47;;;12;;;17;;;3;109;;;;113
2008-05;6714;1406;687;676;30;1;;;;16;2;;;;;;97;265;;2;83;;;11;;;4;;;1;42;;;;133
2008-06;7786;1202;604;587;24;1;1;;;5;2;;;;;;92;246;;1;25;;;25;1;;6;;;1;97;1;;;78
2008-07;10848;1837;879;874;59;1;;;4;13;7;;;;;;55;393;;3;19;;;35;6;;37;;;6;120;16;;;125
2008-08;7837;1306;749;740;27;3;;;1;11;10;;;;;;25;378;;3;8;;;23;2;;13;;;14;42;5;;;190
2008-09;7105;910;367;362;31;;;;;6;15;2;;;;1;13;149;;2;5;;;25;2;;4;;;11;37;;;;64
2008-10;9553;1329;614;597;33;;;;6;8;4;;;;;;50;274;;;21;;;12;8;;18;;;1;93;;;;92
2008-11;10103;1658;743;730;52;;;;4;6;31;;;;;3;31;355;;2;11;;;21;4;;18;;;24;90;;;;94
2008-12;14388;1535;768;765;33;2;;;1;3;72;;;;;;45;300;;;12;;;13;3;;28;;;3;105;;;2;148
2009-01;14049;1269;566;565;20;6;2;;;13;41;;;2;;3;50;239;;2;21;;;4;8;;25;;;10;35;;;;87
2009-02;11400;2078;783;766;27;2;2;;;5;23;;;6;;;66;321;;;40;;;7;4;;30;;;32;48;;;;170
2009-03;16072;2413;1032;1014;83;;3;;;15;25;;;1;;13;54;435;;8;28;;;15;16;;75;;;22;110;;;;129
2009-04;10502;1826;949;921;39;2;;;;4;20;;;2;;5;49;470;;2;44;;;37;12;;43;;;11;63;;;;147
2009-05;9675;1477;736;719;52;7;;;2;;19;;;9;;1;38;284;;5;36;;;31;8;;24;;;3;70;1;;;147
2009-06;10748;1954;954;924;39;1;;;;6;20;;;6;;13;118;394;;8;88;;;24;2;;9;;;21;96;;;;111
2009-07;15187;2532;1179;1159;38;2;1;1;22;5;42;;;1;;5;73;432;;21;57;;1;31;9;2;45;;;56;131;4;;;203
2009-08;9286;1830;1001;990;19;1;;2;6;5;12;1;;;;2;41;454;1;22;36;;1;24;;1;9;;;3;70;;;;291
2009-09;9997;1819;884;874;30;4;;1;21;15;15;;;;;5;78;361;;15;35;1;1;4;1;;22;;;18;53;2;;;202
2009-10;10926;2126;1058;1020;33;;;1;11;8;17;;;;;4;76;535;1;33;63;;1;8;3;;23;;;9;56;;;;177
2009-11;19225;2947;1639;1634;120;6;;;84;4;129;;;;;4;184;643;10;47;42;4;;53;4;2;45;;;32;88;8;;;176
2009-12;14522;1928;949;941;63;1;;5;16;3;44;;;;;1;166;332;1;14;53;;;28;1;1;40;;;4;69;2;;;109
2010-01;12260;1723;884;873;98;1;;5;7;2;13;;;;;12;59;353;3;18;39;1;;43;2;;55;;;14;125;;;;38
2010-02;14082;2237;1048;1046;126;4;;3;5;8;25;;;;;15;69;525;2;11;44;2;;13;1;;43;;5;7;92;2;;;48
2010-03;18292;3193;1456;1453;92;28;;9;1;10;9;;2;;;6;91;635;3;12;50;2;;26;59;;72;;;28;184;1;;;137
2010-04;13332;2634;1200;1188;47;6;;51;;4;19;;;;;9;204;468;;1;64;1;;5;34;;72;;;3;126;;;;88
2010-05;10438;2318;1055;1050;36;;2;11;3;4;19;;;;;;129;475;;3;76;5;;8;2;2;111;;;2;88;;;;81
2010-06;9875;2478;981;976;43;;;9;2;18;6;;;;;2;154;386;;21;61;1;;10;;1;63;;;4;111;;;;96
2010-07;13966;3435;1430;1410;29;;;7;3;9;11;;;;;1;164;720;1;12;68;1;1;16;;11;92;;;15;129;1;;;141
2010-08;11637;3549;1104;1100;27;1;;11;;4;7;;;;;;72;625;;2;99;;1;20;3;6;16;;;11;82;;;;118
2010-09;11059;3151;991;989;26;1;;7;1;22;5;;34;;;;101;484;;1;67;;1;14;;5;11;;30;12;85;;;;92
2010-10;13026;3524;1349;1344;63;2;;;;14;9;;;;;;39;679;;7;76;11;;85;;37;23;;;26;98;;;;181
2010-11;10868;3265;1174;1162;60;2;;8;;19;8;;12;;;4;37;669;;14;84;5;;17;;9;57;;;11;70;;;;89
2010-12;8001;2686;1116;1112;32;6;;2;;;3;;212;;;;71;446;;4;43;6;1;95;;20;10;;;1;72;;;;94
2011-01;8852;2763;1061;1058;53;12;;4;;2;;;;;;1;144;594;;1;62;;2;38;;21;6;;;8;68;;;;72
2011-02;8157;2415;810;805;38;2;;8;2;1;6;;;;;;81;454;;6;27;;;64;;3;17;;;2;33;;;;73
2011-03;12976;3469;1516;1499;109;2;;8;;5;1;;;;;;105;800;;49;81;3;;131;;20;11;;1;5;69;9;2;;126
2011-04;11013;3098;1450;1440;64;;;;;23;3;;;;;1;133;864;2;15;127;1;;16;;13;13;;3;16;111;27;;;66
2011-05;8345;2238;987;969;39;1;;1;;4;3;1;;;;;76;620;2;;38;4;;18;;4;11;;;24;102;6;;;42
2011-06;8768;2466;1180;1173;44;;;8;;8;3;;;;;;99;705;;;59;;4;18;;3;27;;;15;107;8;;;83
2011-07;12734;3535;1648;1646;76;1;;12;;9;3;;;;;;125;1000;2;7;88;3;;27;;9;49;;;21;97;13;;;120
2011-08;10006;2899;1269;1260;30;3;;2;3;7;5;;;;;;145;785;7;2;34;2;;22;;4;30;;1;7;68;8;;;111
2011-09;8810;2679;1196;1184;24;3;;2;2;11;2;;;;;;55;829;1;3;99;;;23;;5;9;;;9;60;13;;;59
2011-10;10412;2952;1265;1241;14;4;;1;1;2;11;;;;;;28;869;;1;77;3;;117;;8;17;;;10;45;19;;;59
2011-11;10469;3118;1260;1241;31;3;;35;;6;10;;;;;2;30;878;;3;66;2;;22;;6;15;;;20;79;14;;;52
2011-12;6109;1718;642;634;21;1;;6;;2;2;;;;;7;13;450;;;22;;;2;;2;6;;4;11;44;12;;;43
2012-01;7744;1916;707;698;10;2;1;3;1;6;;;;;;;41;478;;5;24;;;9;1;;7;;2;19;73;15;;;12
2012-02;9313;2238;862;861;16;5;;8;17;11;4;;;;;1;23;576;;2;51;;;14;;2;12;;1;8;77;14;;;23
2012-03;14416;3849;1538;1519;24;;1;42;16;2;6;;;;;;85;1056;;3;94;;3;70;;7;34;1;;2;49;13;;;38
2012-04;10467;3078;1263;1258;11;2;;61;2;3;8;;;;;5;51;825;;10;123;1;;32;;6;32;1;;3;38;27;;;22
2012-05;8168;2270;933;928;10;1;;41;7;9;6;;;;;;45;637;;2;72;;;13;;8;11;;;1;33;7;;;30
2012-06;8242;2522;906;899;11;;;25;;8;6;;;;;;47;589;;3;96;;;18;;1;14;4;;1;24;;;;62
2012-07;11132;3121;1003;992;24;3;;44;8;8;;;;;;;12;731;;5;41;;3;9;;7;18;1;;7;36;4;1;;41
2012-08;9536;3115;1217;1211;23;3;1;65;16;2;1;;;;;;20;826;;1;138;;;6;;43;27;1;;;22;;2;;20
